test_id,Demand,Order Quantity,Inventory,Holdingcost,Orderingcost
1,81,81,0,10,4806
1,49,49,0,10,4806
1,97,97,0,10,4806
1,40,41,1,10,4806
1,1,0,0,10,4806
1,55,55,0,10,4806
1,87,87,0,10,4806
1,46,46,0,10,4806
1,82,82,0,10,4806
1,77,77,0,10,4806
2,42,169,127,1316,3788
2,40,0,87,1316,3788
2,74,0,13,1316,3788
2,13,0,0,1316,3788
2,64,65,1,1316,3788
2,1,0,0,1316,3788
2,84,111,27,1316,3788
2,27,0,0,1316,3788
2,98,172,74,1316,3788
2,74,0,0,1316,3788
3,81,215,134,1010,1692
3,55,0,79,1010,1692
3,0,0,79,1010,1692
3,16,0,63,1010,1692
3,21,0,42,1010,1692
3,8,0,34,1010,1692
3,10,0,24,1010,1692
3,24,0,0,1010,1692
3,94,144,50,1010,1692
3,50,0,0,1010,1692
4,44,74,30,784,4614
4,30,0,0,784,4614
4,76,76,0,784,4614
4,89,89,0,784,4614
4,93,93,0,784,4614
4,56,71,15,784,4614
4,15,0,0,784,4614
4,66,117,51,784,4614
4,35,0,16,784,4614
4,16,0,0,784,4614
5,21,45,24,816,1648
5,13,0,11,816,1648
5,11,0,0,816,1648
5,64,97,33,816,1648
5,33,0,0,816,1648
5,57,121,64,816,1648
5,15,0,49,816,1648
5,26,0,23,816,1648
5,23,0,0,816,1648
5,36,36,0,816,1648
6,42,82,40,280,936
6,6,0,34,280,936
6,2,0,32,280,936
6,32,0,0,280,936
6,88,171,83,280,936
6,80,0,3,280,936
6,3,0,0,280,936
6,83,171,88,280,936
6,88,0,0,280,936
6,93,93,0,280,936
7,23,47,24,322,4344
7,24,0,0,322,4344
7,86,86,0,322,4344
7,83,83,0,322,4344
7,91,91,0,322,4344
7,56,78,22,322,4344
7,22,0,0,322,4344
7,46,46,0,322,4344
7,67,67,0,322,4344
7,52,52,0,322,4344
8,14,45,31,600,993
8,7,0,24,600,993
8,23,0,1,600,993
8,1,0,0,600,993
8,42,151,109,600,993
8,22,0,87,600,993
8,52,0,35,600,993
8,22,0,13,600,993
8,13,0,0,600,993
8,83,83,0,600,993
9,86,86,0,21,3069
9,81,81,0,21,3069
9,94,94,0,21,3069
9,3,6,3,21,3069
9,3,0,0,21,3069
9,88,88,0,21,3069
9,61,61,0,21,3069
9,16,16,0,21,3069
9,57,57,0,21,3069
9,25,25,0,21,3069
10,94,94,0,0,1110
10,81,81,0,0,1110
10,40,40,0,0,1110
10,58,58,0,0,1110
10,89,89,0,0,1110
10,44,44,0,0,1110
10,36,36,0,0,1110
10,63,63,0,0,1110
10,60,60,0,0,1110
10,31,31,0,0,1110
11,20,36,16,96,3285
11,16,0,0,96,3285
11,58,58,0,96,3285
11,88,88,0,96,3285
11,87,87,0,96,3285
11,40,40,0,96,3285
11,100,100,0,96,3285
11,40,40,0,96,3285
11,95,95,0,96,3285
11,98,98,0,96,3285
12,15,15,0,0,2180
12,68,68,0,0,2180
12,66,66,0,0,2180
12,62,62,0,0,2180
12,3,3,0,0,2180
12,75,75,0,0,2180
12,32,32,0,0,2180
12,34,34,0,0,2180
12,40,40,0,0,2180
12,100,100,0,0,2180
13,6,6,0,108,2799
13,29,41,12,108,2799
13,12,0,0,108,2799
13,84,84,0,108,2799
13,39,39,0,108,2799
13,55,55,0,108,2799
13,5,5,0,108,2799
13,55,55,0,108,2799
13,75,75,0,108,2799
13,3,3,0,108,2799
14,9,9,0,0,2640
14,29,29,0,0,2640
14,34,34,0,0,2640
14,98,98,0,0,2640
14,59,59,0,0,2640
14,41,41,0,0,2640
14,17,17,0,0,2640
14,89,89,0,0,2640
14,13,13,0,0,2640
14,83,83,0,0,2640
15,55,82,27,1272,5208
15,27,0,0,1272,5208
15,85,157,72,1272,5208
15,72,0,0,1272,5208
15,85,85,0,1272,5208
15,73,124,51,1272,5208
15,51,0,0,1272,5208
15,86,148,62,1272,5208
15,62,0,0,1272,5208
15,62,62,0,1272,5208
16,11,17,6,1029,4575
16,6,0,0,1029,4575
16,79,124,45,1029,4575
16,45,0,0,1029,4575
16,99,99,0,1029,4575
16,82,96,14,1029,4575
16,14,0,0,1029,4575
16,58,108,50,1029,4575
16,18,0,32,1029,4575
16,32,0,0,1029,4575
17,88,88,0,304,4680
17,98,98,0,304,4680
17,37,37,0,304,4680
17,54,65,11,304,4680
17,11,0,0,304,4680
17,97,97,0,304,4680
17,40,67,27,304,4680
17,27,0,0,304,4680
17,73,73,0,304,4680
17,42,42,0,304,4680
18,70,70,0,45,3942
18,30,30,0,45,3942
18,43,43,0,45,3942
18,66,66,0,45,3942
18,97,97,0,45,3942
18,4,9,5,45,3942
18,5,0,0,45,3942
18,62,62,0,45,3942
18,9,9,0,45,3942
18,66,66,0,45,3942
19,83,83,0,0,3560
19,10,10,0,0,3560
19,71,71,0,0,3560
19,81,81,0,0,3560
19,13,13,0,0,3560
19,97,97,0,0,3560
19,27,27,0,0,3560
19,72,72,0,0,3560
19,99,99,0,0,3560
19,30,30,0,0,3560
20,11,254,243,2396,1640
20,34,0,209,2396,1640
20,35,0,174,2396,1640
20,78,0,96,2396,1640
20,31,0,65,2396,1640
20,65,0,0,2396,1640
20,69,273,204,2396,1640
20,55,0,149,2396,1640
20,91,0,58,2396,1640
20,58,0,0,2396,1640
21,55,95,40,125,780
21,40,0,0,125,780
21,90,143,53,125,780
21,53,0,0,125,780
21,56,58,2,125,780
21,2,0,0,125,780
21,77,92,15,125,780
21,15,0,0,125,780
21,83,98,15,125,780
21,15,0,0,125,780
22,3,3,0,440,3528
22,77,84,7,440,3528
22,7,0,0,440,3528
22,66,128,62,440,3528
22,50,0,12,440,3528
22,12,0,0,440,3528
22,91,91,0,440,3528
22,86,86,0,440,3528
22,74,81,7,440,3528
22,7,0,0,440,3528
23,90,137,47,1701,4340
23,34,0,13,1701,4340
23,13,0,0,1701,4340
23,88,158,70,1701,4340
23,46,0,24,1701,4340
23,24,0,0,1701,4340
23,62,62,0,1701,4340
23,76,111,35,1701,4340
23,35,0,0,1701,4340
23,72,72,0,1701,4340
24,21,21,0,0,6480
24,73,73,0,0,6480
24,87,87,0,0,6480
24,99,99,0,0,6480
24,71,71,0,0,6480
24,30,30,0,0,6480
24,37,37,0,0,6480
24,89,89,0,0,6480
24,95,95,0,0,6480
24,53,53,0,0,6480
25,39,39,0,948,2895
25,80,84,4,948,2895
25,4,0,0,948,2895
25,85,85,0,948,2895
25,89,167,78,948,2895
25,30,0,48,948,2895
25,25,0,23,948,2895
25,23,0,0,948,2895
25,35,40,5,948,2895
25,5,0,0,948,2895
26,58,197,139,1188,2238
26,87,0,52,1188,2238
26,48,0,4,1188,2238
26,4,0,0,1188,2238
26,59,78,19,1188,2238
26,13,0,6,1188,2238
26,6,0,0,1188,2238
26,85,214,129,1188,2238
26,82,0,47,1188,2238
26,47,0,0,1188,2238
27,14,81,67,840,2705
27,24,0,43,840,2705
27,17,0,26,840,2705
27,26,0,0,840,2705
27,96,109,13,840,2705
27,13,0,0,840,2705
27,87,87,0,840,2705
27,65,84,19,840,2705
27,19,0,0,840,2705
27,49,49,0,840,2705
28,51,181,130,547,1020
28,19,0,111,547,1020
28,65,0,46,547,1020
28,44,0,2,547,1020
28,2,0,0,547,1020
28,58,199,141,547,1020
28,43,0,98,547,1020
28,79,0,19,547,1020
28,19,0,0,547,1020
28,79,79,0,547,1020
29,92,123,31,638,1989
29,18,0,13,638,1989
29,13,0,0,638,1989
29,99,200,101,638,1989
29,13,0,88,638,1989
29,65,0,23,638,1989
29,21,0,2,638,1989
29,2,0,0,638,1989
29,94,155,61,638,1989
29,61,0,0,638,1989
30,38,38,0,320,3430
30,49,49,0,320,3430
30,51,79,28,320,3430
30,0,0,28,320,3430
30,28,0,0,320,3430
30,95,103,8,320,3430
30,8,0,0,320,3430
30,47,47,0,320,3430
30,89,89,0,320,3430
30,76,76,0,320,3430
31,43,43,0,556,3252
31,82,107,25,556,3252
31,25,0,0,556,3252
31,69,125,56,556,3252
31,31,0,25,556,3252
31,25,0,0,556,3252
31,40,40,0,556,3252
31,80,113,33,556,3252
31,33,0,0,556,3252
31,57,57,0,556,3252
32,89,89,0,135,3861
32,22,22,0,135,3861
32,53,53,0,135,3861
32,6,6,0,135,3861
32,97,97,0,135,3861
32,43,43,0,135,3861
32,26,41,15,135,3861
32,15,0,0,135,3861
32,59,59,0,135,3861
32,26,26,0,135,3861
33,27,27,0,1200,6370
33,97,97,0,1200,6370
33,86,86,0,1200,6370
33,91,91,0,1200,6370
33,81,81,0,1200,6370
33,83,185,102,1200,6370
33,30,0,72,1200,6370
33,46,0,26,1200,6370
33,26,0,0,1200,6370
33,37,37,0,1200,6370
34,15,15,0,56,3060
34,66,66,0,56,3060
34,55,55,0,56,3060
34,64,64,0,56,3060
34,9,9,0,56,3060
34,100,100,0,56,3060
34,62,62,0,56,3060
34,32,39,7,56,3060
34,7,0,0,56,3060
34,49,49,0,56,3060
35,34,42,8,324,2695
35,8,0,0,324,2695
35,86,86,0,324,2695
35,80,80,0,324,2695
35,72,72,0,324,2695
35,15,45,30,324,2695
35,14,0,16,324,2695
35,16,0,0,324,2695
35,53,53,0,324,2695
35,46,46,0,324,2695
36,20,84,64,658,1490
36,64,0,0,658,1490
36,73,73,0,658,1490
36,76,130,54,658,1490
36,54,0,0,658,1490
36,88,196,108,658,1490
36,59,0,49,658,1490
36,49,0,0,658,1490
36,42,96,54,658,1490
36,54,0,0,658,1490
37,11,79,68,2228,2379
37,6,0,62,2228,2379
37,44,0,18,2228,2379
37,18,0,0,2228,2379
37,52,226,174,2228,2379
37,83,0,91,2228,2379
37,45,0,46,2228,2379
37,46,0,0,2228,2379
37,47,145,98,2228,2379
37,98,0,0,2228,2379
38,16,125,109,875,4750
38,88,0,21,875,4750
38,21,0,0,875,4750
38,85,103,18,875,4750
38,18,0,0,875,4750
38,97,109,12,875,4750
38,12,0,0,875,4750
38,92,107,15,875,4750
38,15,0,0,875,4750
38,99,99,0,875,4750
39,13,74,61,1050,1732
39,10,0,51,1050,1732
39,10,0,41,1050,1732
39,2,0,39,1050,1732
39,39,0,0,1050,1732
39,94,202,108,1050,1732
39,10,0,98,1050,1732
39,18,0,80,1050,1732
39,33,0,47,1050,1732
39,47,0,0,1050,1732
40,66,66,0,1188,4800
40,73,81,8,1188,4800
40,8,0,0,1188,4800
40,71,132,61,1188,4800
40,61,0,0,1188,4800
40,54,54,0,1188,4800
40,90,179,89,1188,4800
40,49,0,40,1188,4800
40,40,0,0,1188,4800
40,68,68,0,1188,4800
41,49,264,215,1596,1228
41,61,0,154,1596,1228
41,37,0,117,1596,1228
41,74,0,43,1596,1228
41,43,0,0,1596,1228
41,79,181,102,1596,1228
41,28,0,74,1596,1228
41,6,0,68,1596,1228
41,43,0,25,1596,1228
41,25,0,0,1596,1228
42,26,70,44,539,5565
42,44,0,0,539,5565
42,74,74,0,539,5565
42,94,105,11,539,5565
42,11,0,0,539,5565
42,38,38,0,539,5565
42,82,104,22,539,5565
42,22,0,0,539,5565
42,67,67,0,539,5565
42,60,60,0,539,5565
43,10,32,22,351,2390
43,22,0,0,351,2390
43,80,109,29,351,2390
43,14,0,15,351,2390
43,15,0,0,351,2390
43,83,92,9,351,2390
43,9,0,0,351,2390
43,64,64,0,351,2390
43,88,130,42,351,2390
43,42,0,0,351,2390
44,68,163,95,432,1676
44,5,0,90,432,1676
44,32,0,58,432,1676
44,5,0,53,432,1676
44,6,0,47,432,1676
44,31,0,16,432,1676
44,0,0,16,432,1676
44,16,0,0,432,1676
44,94,151,57,432,1676
44,57,0,0,432,1676
45,36,203,167,832,728
45,46,0,121,832,728
45,34,0,87,832,728
45,24,0,63,832,728
45,63,0,0,832,728
45,91,280,189,832,728
45,68,0,121,832,728
45,40,0,81,832,728
45,78,0,3,832,728
45,3,0,0,832,728
46,71,71,0,0,2120
46,93,93,0,0,2120
46,38,38,0,0,2120
46,36,36,0,0,2120
46,49,49,0,0,2120
46,12,12,0,0,2120
46,40,40,0,0,2120
46,45,45,0,0,2120
46,46,46,0,0,2120
46,55,55,0,0,2120
47,85,637,552,2814,903
47,44,0,508,2814,903
47,85,0,423,2814,903
47,17,0,406,2814,903
47,99,0,307,2814,903
47,50,0,257,2814,903
47,71,0,186,2814,903
47,64,0,122,2814,903
47,69,0,53,2814,903
47,53,0,0,2814,903
48,78,243,165,1000,1600
48,80,0,85,1000,1600
48,45,0,40,1000,1600
48,40,0,0,1000,1600
48,87,219,132,1000,1600
48,71,0,61,1000,1600
48,61,0,0,1000,1600
48,89,106,17,1000,1600
48,17,0,0,1000,1600
48,67,67,0,1000,1600
49,21,21,0,276,3592
49,47,47,0,276,3592
49,48,67,19,276,3592
49,19,0,0,276,3592
49,94,94,0,276,3592
49,60,87,27,276,3592
49,27,0,0,276,3592
49,79,79,0,276,3592
49,91,91,0,276,3592
49,100,100,0,276,3592
50,25,167,142,1740,2313
50,54,0,88,1740,2313
50,59,0,29,1740,2313
50,29,0,0,1740,2313
50,56,102,46,1740,2313
50,13,0,33,1740,2313
50,33,0,0,1740,2313
50,100,168,68,1740,2313
50,39,0,29,1740,2313
50,29,0,0,1740,2313
51,77,584,507,2380,947
51,28,0,479,2380,947
51,75,0,404,2380,947
51,88,0,316,2380,947
51,62,0,254,2380,947
51,68,0,186,2380,947
51,70,0,116,2380,947
51,7,0,109,2380,947
51,100,0,9,2380,947
51,9,0,0,2380,947
52,48,48,0,27,3204
52,60,60,0,27,3204
52,86,86,0,27,3204
52,90,90,0,27,3204
52,16,19,3,27,3204
52,3,0,0,27,3204
52,61,61,0,27,3204
52,75,75,0,27,3204
52,48,48,0,27,3204
52,2,2,0,27,3204
53,84,118,34,864,6195
53,34,0,0,864,6195
53,69,69,0,864,6195
53,96,145,49,864,6195
53,49,0,0,864,6195
53,45,58,13,864,6195
53,13,0,0,864,6195
53,89,89,0,864,6195
53,59,59,0,864,6195
53,51,51,0,864,6195
54,33,123,90,681,2925
54,90,0,0,681,2925
54,71,122,51,681,2925
54,46,0,5,681,2925
54,5,0,0,681,2925
54,72,100,28,681,2925
54,28,0,0,681,2925
54,93,146,53,681,2925
54,53,0,0,681,2925
54,68,68,0,681,2925
55,60,60,0,380,4360
55,9,9,0,380,4360
55,86,86,0,380,4360
55,63,63,0,380,4360
55,19,39,20,380,4360
55,20,0,0,380,4360
55,64,64,0,380,4360
55,48,66,18,380,4360
55,18,0,0,380,4360
55,20,20,0,380,4360
56,53,53,0,28,3888
56,42,42,0,28,3888
56,58,58,0,28,3888
56,40,40,0,28,3888
56,54,58,4,28,3888
56,4,0,0,28,3888
56,83,83,0,28,3888
56,74,74,0,28,3888
56,67,67,0,28,3888
56,24,24,0,28,3888
57,77,77,0,0,1674
57,57,57,0,0,1674
57,82,82,0,0,1674
57,95,95,0,0,1674
57,30,30,0,0,1674
57,22,22,0,0,1674
57,39,39,0,0,1674
57,93,93,0,0,1674
57,0,0,0,0,1674
57,30,30,0,0,1674
58,51,51,0,20,3267
58,92,92,0,20,3267
58,14,16,2,20,3267
58,2,0,0,20,3267
58,55,55,0,20,3267
58,56,56,0,20,3267
58,76,76,0,20,3267
58,86,86,0,20,3267
58,80,80,0,20,3267
58,5,5,0,20,3267
59,89,89,0,126,2424
59,81,81,0,126,2424
59,0,0,0,126,2424
59,51,52,1,126,2424
59,1,0,0,126,2424
59,82,82,0,126,2424
59,100,110,10,126,2424
59,10,0,0,126,2424
59,91,122,31,126,2424
59,31,0,0,126,2424
60,71,561,490,1848,930
60,91,0,399,1848,930
60,43,0,356,1848,930
60,99,0,257,1848,930
60,86,0,171,1848,930
60,69,0,102,1848,930
60,48,0,54,1848,930
60,35,0,19,1848,930
60,19,0,0,1848,930
60,49,49,0,1848,930
61,64,379,315,902,403
61,85,0,230,902,403
61,70,0,160,902,403
61,76,0,84,902,403
61,29,0,55,902,403
61,10,0,45,902,403
61,34,0,11,902,403
61,10,0,1,902,403
61,0,0,1,902,403
61,1,0,0,902,403
62,78,176,98,1326,1482
62,5,0,93,1326,1482
62,8,0,85,1326,1482
62,29,0,56,1326,1482
62,33,0,23,1326,1482
62,23,0,0,1326,1482
62,57,206,149,1326,1482
62,62,0,87,1326,1482
62,15,0,72,1326,1482
62,72,0,0,1326,1482
63,71,71,0,1620,3785
63,100,100,0,1620,3785
63,85,182,97,1620,3785
63,56,0,41,1620,3785
63,13,0,28,1620,3785
63,28,0,0,1620,3785
63,72,72,0,1620,3785
63,86,152,66,1620,3785
63,28,0,38,1620,3785
63,38,0,0,1620,3785
64,24,24,0,0,1030
64,93,93,0,0,1030
64,66,66,0,0,1030
64,2,2,0,0,1030
64,22,22,0,0,1030
64,56,56,0,0,1030
64,31,31,0,0,1030
64,1,1,0,0,1030
64,20,20,0,0,1030
64,76,76,0,0,1030
65,97,319,222,1641,2436
65,88,0,134,1641,2436
65,78,0,56,1641,2436
65,4,0,52,1641,2436
65,32,0,20,1641,2436
65,20,0,0,1641,2436
65,52,86,34,1641,2436
65,5,0,29,1641,2436
65,29,0,0,1641,2436
65,80,80,0,1641,2436
66,100,100,0,190,5967
66,97,97,0,190,5967
66,0,19,19,190,5967
66,19,0,0,190,5967
66,82,82,0,190,5967
66,55,55,0,190,5967
66,73,73,0,190,5967
66,87,87,0,190,5967
66,71,71,0,190,5967
66,91,91,0,190,5967
67,64,64,0,126,1112
67,55,55,0,126,1112
67,74,74,0,126,1112
67,76,76,0,126,1112
67,81,81,0,126,1112
67,5,5,0,126,1112
67,35,35,0,126,1112
67,44,74,30,126,1112
67,18,0,12,126,1112
67,12,0,0,126,1112
68,43,43,0,40,2493
68,19,23,4,40,2493
68,4,0,0,40,2493
68,55,55,0,40,2493
68,96,96,0,40,2493
68,3,3,0,40,2493
68,20,20,0,40,2493
68,51,51,0,40,2493
68,27,27,0,40,2493
68,54,54,0,40,2493
69,34,280,246,1958,1700
69,86,0,160,1958,1700
69,51,0,109,1958,1700
69,84,0,25,1958,1700
69,4,0,21,1958,1700
69,21,0,0,1958,1700
69,67,295,228,1958,1700
69,89,0,139,1958,1700
69,88,0,51,1958,1700
69,51,0,0,1958,1700
70,41,41,0,142,1608
70,59,59,0,142,1608
70,88,88,0,142,1608
70,91,91,0,142,1608
70,72,72,0,142,1608
70,92,135,43,142,1608
70,43,0,0,142,1608
70,96,124,28,142,1608
70,28,0,0,142,1608
70,69,69,0,142,1608
71,24,24,0,244,1085
71,84,124,40,244,1085
71,40,0,0,244,1085
71,56,56,0,244,1085
71,74,115,41,244,1085
71,21,0,20,244,1085
71,10,0,10,244,1085
71,10,0,0,244,1085
71,32,43,11,244,1085
71,11,0,0,244,1085
72,6,19,13,280,4448
72,13,0,0,280,4448
72,44,44,0,280,4448
72,52,52,0,280,4448
72,85,85,0,280,4448
72,2,2,0,280,4448
72,66,66,0,280,4448
72,55,55,0,280,4448
72,78,105,27,280,4448
72,27,0,0,280,4448
73,20,107,87,1035,2725
73,87,0,0,1035,2725
73,93,214,121,1035,2725
73,68,0,53,1035,2725
73,53,0,0,1035,2725
73,82,147,65,1035,2725
73,65,0,0,1035,2725
73,93,93,0,1035,2725
73,97,116,19,1035,2725
73,19,0,0,1035,2725
74,89,247,158,601,494
74,69,0,89,601,494
74,5,0,84,601,494
74,60,0,24,601,494
74,24,0,0,601,494
74,54,139,85,601,494
74,27,0,58,601,494
74,4,0,54,601,494
74,5,0,49,601,494
74,49,0,0,601,494
75,16,150,134,634,813
75,37,0,97,634,813
75,55,0,42,634,813
75,29,0,13,634,813
75,13,0,0,634,813
75,74,163,89,634,813
75,89,0,0,634,813
75,95,273,178,634,813
75,97,0,81,634,813
75,81,0,0,634,813
76,35,35,0,447,2580
76,95,134,39,447,2580
76,39,0,0,447,2580
76,58,61,3,447,2580
76,3,0,0,447,2580
76,95,173,78,447,2580
76,78,0,0,447,2580
76,68,87,19,447,2580
76,9,0,10,447,2580
76,10,0,0,447,2580
77,16,16,0,130,3384
77,26,39,13,130,3384
77,13,0,0,130,3384
77,100,100,0,130,3384
77,33,33,0,130,3384
77,78,78,0,130,3384
77,37,37,0,130,3384
77,96,96,0,130,3384
77,6,6,0,130,3384
77,54,54,0,130,3384
78,18,91,73,747,2116
78,46,0,27,747,2116
78,27,0,0,747,2116
78,57,57,0,747,2116
78,98,103,5,747,2116
78,5,0,0,747,2116
78,92,166,74,747,2116
78,14,0,60,747,2116
78,50,0,10,747,2116
78,10,0,0,747,2116
79,93,150,57,1670,4860
79,16,0,41,1670,4860
79,30,0,11,1670,4860
79,11,0,0,1670,4860
79,27,75,48,1670,4860
79,38,0,10,1670,4860
79,10,0,0,1670,4860
79,70,70,0,1670,4860
79,50,50,0,1670,4860
79,60,60,0,1670,4860
80,18,18,0,162,4005
80,84,84,0,162,4005
80,96,96,0,162,4005
80,78,78,0,162,4005
80,39,39,0,162,4005
80,68,68,0,162,4005
80,51,78,27,162,4005
80,27,0,0,162,4005
80,25,25,0,162,4005
80,52,52,0,162,4005
81,78,291,213,652,1041
81,67,0,146,652,1041
81,49,0,97,652,1041
81,65,0,32,652,1041
81,32,0,0,652,1041
81,88,162,74,652,1041
81,44,0,30,652,1041
81,30,0,0,652,1041
81,92,152,60,652,1041
81,60,0,0,652,1041
82,12,54,42,292,2496
82,37,0,5,292,2496
82,0,0,5,292,2496
82,5,0,0,292,2496
82,46,67,21,292,2496
82,21,0,0,292,2496
82,94,94,0,292,2496
82,57,57,0,292,2496
82,55,55,0,292,2496
82,88,88,0,292,2496
83,93,167,74,579,1420
83,54,0,20,579,1420
83,20,0,0,579,1420
83,67,120,53,579,1420
83,21,0,32,579,1420
83,22,0,10,579,1420
83,6,0,4,579,1420
83,4,0,0,579,1420
83,90,90,0,579,1420
83,77,77,0,579,1420
84,5,5,0,0,1240
84,45,45,0,0,1240
84,90,90,0,0,1240
84,27,27,0,0,1240
84,24,24,0,0,1240
84,25,25,0,0,1240
84,16,16,0,0,1240
84,32,32,0,0,1240
84,36,36,0,0,1240
84,2,2,0,0,1240
85,72,150,78,596,1820
85,78,0,0,596,1820
85,78,117,39,596,1820
85,39,0,0,596,1820
85,89,89,0,596,1820
85,96,159,63,596,1820
85,28,0,35,596,1820
85,35,0,0,596,1820
85,89,172,83,596,1820
85,83,0,0,596,1820
86,69,104,35,600,2472
86,35,0,0,600,2472
86,46,46,0,600,2472
86,78,117,39,600,2472
86,9,0,30,600,2472
86,14,0,16,600,2472
86,16,0,0,600,2472
86,99,99,0,600,2472
86,97,97,0,600,2472
86,9,9,0,600,2472
87,41,101,60,609,2655
87,16,0,44,609,2655
87,44,0,0,609,2655
87,52,52,0,609,2655
87,98,129,31,609,2655
87,22,0,9,609,2655
87,9,0,0,609,2655
87,63,122,59,609,2655
87,59,0,0,609,2655
87,86,86,0,609,2655
88,30,30,0,35,2754
88,83,83,0,35,2754
88,77,77,0,35,2754
88,24,24,0,35,2754
88,28,28,0,35,2754
88,100,100,0,35,2754
88,25,30,5,35,2754
88,5,0,0,35,2754
88,78,78,0,35,2754
88,15,15,0,35,2754
89,27,39,12,400,6200
89,12,0,0,400,6200
89,86,124,38,400,6200
89,38,0,0,400,6200
89,84,84,0,400,6200
89,63,63,0,400,6200
89,84,84,0,400,6200
89,84,84,0,400,6200
89,92,92,0,400,6200
89,97,97,0,400,6200
90,4,4,0,1422,4980
90,93,170,77,1422,4980
90,59,0,18,1422,4980
90,18,0,0,1422,4980
90,50,103,53,1422,4980
90,53,0,0,1422,4980
90,77,132,55,1422,4980
90,55,0,0,1422,4980
90,96,130,34,1422,4980
90,34,0,0,1422,4980
91,65,65,0,0,1881
91,61,61,0,0,1881
91,2,2,0,0,1881
91,31,31,0,0,1881
91,0,0,0,0,1881
91,26,26,0,0,1881
91,46,46,0,0,1881
91,65,65,0,0,1881
91,69,69,0,0,1881
91,17,17,0,0,1881
92,22,22,0,0,2190
92,44,44,0,0,2190
92,92,92,0,0,2190
92,90,90,0,0,2190
92,7,7,0,0,2190
92,81,81,0,0,2190
92,22,22,0,0,2190
92,66,66,0,0,2190
92,6,6,0,0,2190
92,85,85,0,0,2190
93,12,264,252,870,870
93,87,0,165,870,870
93,74,0,91,870,870
93,7,0,84,870,870
93,73,0,11,870,870
93,1,0,10,870,870
93,10,0,0,870,870
93,68,230,162,870,870
93,67,0,95,870,870
93,95,0,0,870,870
94,80,80,0,174,2176
94,67,67,0,174,2176
94,36,44,8,174,2176
94,8,0,0,174,2176
94,94,94,0,174,2176
94,19,40,21,174,2176
94,21,0,0,174,2176
94,70,70,0,174,2176
94,24,24,0,174,2176
94,74,74,0,174,2176
95,23,87,64,1460,2980
95,64,0,0,1460,2980
95,80,80,0,1460,2980
95,79,178,99,1460,2980
95,55,0,44,1460,2980
95,18,0,26,1460,2980
95,26,0,0,1460,2980
95,91,137,46,1460,2980
95,33,0,13,1460,2980
95,13,0,0,1460,2980
96,18,56,38,404,1860
96,28,0,10,404,1860
96,10,0,0,404,1860
96,63,87,24,404,1860
96,24,0,0,404,1860
96,50,72,22,404,1860
96,15,0,7,404,1860
96,7,0,0,404,1860
96,94,94,0,404,1860
96,3,3,0,404,1860
97,16,197,181,1666,1998
97,54,0,127,1666,1998
97,7,0,120,1666,1998
97,40,0,80,1666,1998
97,11,0,69,1666,1998
97,69,0,0,1666,1998
97,85,235,150,1666,1998
97,60,0,90,1666,1998
97,74,0,16,1666,1998
97,16,0,0,1666,1998
98,76,255,179,1124,2223
98,42,0,137,1124,2223
98,21,0,116,1124,2223
98,89,0,27,1124,2223
98,27,0,0,1124,2223
98,93,133,40,1124,2223
98,8,0,32,1124,2223
98,1,0,31,1124,2223
98,31,0,0,1124,2223
98,99,99,0,1124,2223
99,60,60,0,765,5257
99,69,88,19,765,5257
99,19,0,0,765,5257
99,33,33,0,765,5257
99,100,100,0,765,5257
99,51,76,25,765,5257
99,25,0,0,765,5257
99,71,112,41,765,5257
99,41,0,0,765,5257
99,38,38,0,765,5257
100,73,73,0,270,5841
100,6,6,0,270,5841
100,77,77,0,270,5841
100,63,63,0,270,5841
100,50,50,0,270,5841
100,66,66,0,270,5841
100,83,83,0,270,5841
100,82,82,0,270,5841
100,19,49,30,270,5841
100,30,0,0,270,5841
101,9,16,7,49,2115
101,7,0,0,49,2115
101,44,44,0,49,2115
101,82,82,0,49,2115
101,85,85,0,49,2115
101,16,16,0,49,2115
101,56,56,0,49,2115
101,32,32,0,49,2115
101,75,75,0,49,2115
101,97,97,0,49,2115
102,55,55,0,672,5382
102,76,76,0,672,5382
102,80,93,13,672,5382
102,13,0,0,672,5382
102,92,92,0,672,5382
102,98,113,15,672,5382
102,15,0,0,672,5382
102,47,93,46,672,5382
102,24,0,22,672,5382
102,22,0,0,672,5382
103,80,80,0,1050,3130
103,83,83,0,1050,3130
103,72,130,58,1050,3130
103,26,0,32,1050,3130
103,32,0,0,1050,3130
103,48,88,40,1050,3130
103,40,0,0,1050,3130
103,99,145,46,1050,3130
103,12,0,34,1050,3130
103,34,0,0,1050,3130
104,42,46,4,588,3790
104,4,0,0,588,3790
104,93,154,61,588,3790
104,21,0,40,588,3790
104,40,0,0,588,3790
104,99,127,28,588,3790
104,28,0,0,588,3790
104,73,87,14,588,3790
104,14,0,0,588,3790
104,68,68,0,588,3790
105,67,121,54,924,2680
105,54,0,0,924,2680
105,93,176,83,924,2680
105,47,0,36,924,2680
105,36,0,0,924,2680
105,80,80,0,924,2680
105,92,174,82,924,2680
105,29,0,53,924,2680
105,53,0,0,924,2680
105,75,75,0,924,2680
106,2,19,17,700,2885
106,17,0,0,700,2885
106,97,156,59,700,2885
106,41,0,18,700,2885
106,18,0,0,700,2885
106,49,78,29,700,2885
106,29,0,0,700,2885
106,75,75,0,700,2885
106,80,97,17,700,2885
106,17,0,0,700,2885
107,48,154,106,1686,2928
